WKT,csquare_area,surface_sar,subsurface_sar,ecoregion,stat_rec,c_square,lat,lon
"POLYGON ((-4.05 46.4,-4.05 46.45,-4 46.45,-4 46.4,-4.05 46.4))",21.3066298237563,55.9165868165767,4.35291890257136,Bay of Biscay and the Iberian Coast,"21E5",7400:364:140:1,46.425,-4.025
"POLYGON ((-2.25 44.9,-2.25 44.95,-2.2 44.95,-2.2 44.9,-2.25 44.9))",21.8855279008893,570.257832085484,44.2166755533159,Bay of Biscay and the Iberian Coast,"18E7",7400:142:392:1,44.925,-2.225
"POLYGON ((-4.15 46.1,-4.15 46.15,-4.1 46.15,-4.1 46.1,-4.15 46.1))",21.4235904809527,13.2993748329919,0.649567373022897,Bay of Biscay and the Iberian Coast,"21E5",7400:364:111:1,46.125,-4.125
"POLYGON ((-2.55 47.1,-2.55 47.15,-2.5 47.15,-2.5 47.1,-2.55 47.1))",21.0314555712456,62.2388169499135,4.82388217453432,Bay of Biscay and the Iberian Coast,"23E7",7400:372:215:1,47.125,-2.525
"POLYGON ((-3.05 45.7,-3.05 45.75,-3 45.75,-3 45.7,-3.05 45.7))",21.5786238342303,276.898953497201,21.8871373785654,Bay of Biscay and the Iberian Coast,"20E6",7400:353:370:1,45.725,-3.025
"POLYGON ((-3 45.7,-3 45.75,-2.95 45.75,-2.95 45.7,-3 45.7))",21.5786238342303,287.504050449959,23.0978332195987,Bay of Biscay and the Iberian Coast,"20E7",7400:352:479:2,45.725,-2.975
"POLYGON ((-3 45.55,-3 45.6,-2.95 45.6,-2.95 45.55,-3 45.55))",21.6364906015059,591.670630728788,46.1503091968454,Bay of Biscay and the Iberian Coast,"20E7",7400:352:459:4,45.575,-2.975
"POLYGON ((-8.15 47.85,-8.15 47.9,-8.1 47.9,-8.1 47.85,-8.15 47.85))",20.7331435927084,50.4176814957728,3.93257915667028,Bay of Biscay and the Iberian Coast,"24E1",7400:478:381:3,47.875,-8.125
"POLYGON ((-1.95 44.05,-1.95 44.1,-1.9 44.1,-1.9 44.05,-1.95 44.05))",22.206937163862,536.763879398746,39.5141217993756,Bay of Biscay and the Iberian Coast,"17E8",7400:141:209:3,44.075,-1.925
"POLYGON ((-2.5 45.6,-2.5 45.65,-2.45 45.65,-2.45 45.6,-2.5 45.6))",21.6172181366362,695.374136471414,331.225283520842,Bay of Biscay and the Iberian Coast,"20E7",7400:352:364:2,45.625,-2.475
"POLYGON ((-7.7 47.85,-7.7 47.9,-7.65 47.9,-7.65 47.85,-7.7 47.85))",20.7331435927084,2.35663377319715,0.183817434309377,Bay of Biscay and the Iberian Coast,"24E2",7400:477:486:4,47.875,-7.675
"POLYGON ((-2.25 45.3,-2.25 45.35,-2.2 45.35,-2.2 45.3,-2.25 45.3))",21.7326054758252,497.215062785651,38.9470670800794,Bay of Biscay and the Iberian Coast,"19E7",7400:352:132:1,45.325,-2.225
"POLYGON ((-3.2 47.0,-3.2 47.05,-3.15 47.05,-3.15 47.0,-3.2 47.0))",21.0709593358547,132.580612532635,9.91886105384328,Bay of Biscay and the Iberian Coast,"23E6",7400:373:101:2,47.025,-3.175
"POLYGON ((-3.6 45.9,-3.6 45.95,-3.55 45.95,-3.55 45.9,-3.6 45.9))",21.5012381504922,169.119209169741,13.1912983152398,Bay of Biscay and the Iberian Coast,"20E6",7400:353:495:2,45.925,-3.575
"POLYGON ((-1.75 43.6,-1.75 43.65,-1.7 43.65,-1.7 43.6,-1.75 43.6))",22.3751208430364,33.6634889294095,2.51333787722878,Bay of Biscay and the Iberian Coast,"16E8",7400:131:467:1,43.625,-1.725
"POLYGON ((-2.9 45.7,-2.9 45.75,-2.85 45.75,-2.85 45.7,-2.9 45.7))",21.5786238342303,188.629575393546,14.6260583209513,Bay of Biscay and the Iberian Coast,"20E7",7400:352:478:2,45.725,-2.875
"POLYGON ((-5.45 46.95,-5.45 47.0,-5.4 47.0,-5.4 46.95,-5.45 46.95))",21.0906871559989,88.3214069066594,6.27061011370798,Bay of Biscay and the Iberian Coast,"22E4",7400:465:394:3,46.975,-5.425
"POLYGON ((-4.05 46.7,-4.05 46.75,-4 46.75,-4 46.7,-4.05 46.7))",21.1890850345404,622.631852950781,48.4047480626481,Bay of Biscay and the Iberian Coast,"22E5",7400:364:370:1,46.725,-4.025
"POLYGON ((-4.2 46.4,-4.2 46.45,-4.15 46.45,-4.15 46.4,-4.2 46.4))",21.3066298237563,32.3850616850546,2.52603481143426,Bay of Biscay and the Iberian Coast,"21E5",7400:364:141:2,46.425,-4.175
"POLYGON ((-4.65 47.0,-4.65 47.05,-4.6 47.05,-4.6 47.0,-4.65 47.0))",21.0709593358547,652.651936832023,51.4203625391277,Bay of Biscay and the Iberian Coast,"23E5",7400:374:206:1,47.025,-4.625
"POLYGON ((-5.6 47.95,-5.6 48.0,-5.55 48.0,-5.55 47.95,-5.6 47.95))",20.6930991270069,133.371906978282,10.5168758754663,Bay of Biscay and the Iberian Coast,"24E4",7400:475:495:4,47.975,-5.575
"POLYGON ((-2.05 44.55,-2.05 44.6,-2 44.6,-2 44.55,-2.05 44.55))",22.0184602737614,355.059436612974,27.0897098550129,Bay of Biscay and the Iberian Coast,"18E7",7400:142:350:3,44.575,-2.025
"POLYGON ((-2.55 47.45,-2.55 47.5,-2.5 47.5,-2.5 47.45,-2.55 47.45))",20.8926886710687,14.0250964013535,1.57169501317299,Bay of Biscay and the Iberian Coast,"23E7",7400:372:245:3,47.475,-2.525
"POLYGON ((-6.1 47.55,-6.1 47.6,-6.05 47.6,-6.05 47.55,-6.1 47.55))",20.8528975623398,402.029497335857,31.5504896707847,Bay of Biscay and the Iberian Coast,"24E3",7400:476:350:4,47.575,-6.075
"POLYGON ((-2.45 45.65,-2.45 45.7,-2.4 45.7,-2.4 45.65,-2.45 45.65))",21.5979292093146,903.990744197773,535.113915590088,Bay of Biscay and the Iberian Coast,"20E7",7400:352:364:3,45.675,-2.425
"POLYGON ((-2.4 46.2,-2.4 46.25,-2.35 46.25,-2.35 46.2,-2.4 46.2))",21.3846686970431,44.7090133401717,3.63890526828805,Bay of Biscay and the Iberian Coast,"21E7",7400:362:123:2,46.225,-2.375
"POLYGON ((-1.75 44.8,-1.75 44.85,-1.7 44.85,-1.7 44.8,-1.75 44.8))",21.9235921300082,881.243913647779,475.540425884861,Bay of Biscay and the Iberian Coast,"18E8",7400:141:487:1,44.825,-1.725
"POLYGON ((-3.6 46.45,-3.6 46.5,-3.55 46.5,-3.55 46.45,-3.6 46.45))",21.2870795034463,581.319051584261,46.1786918701326,Bay of Biscay and the Iberian Coast,"21E6",7400:363:245:4,46.475,-3.575
"POLYGON ((-7.15 47.8,-7.15 47.85,-7.1 47.85,-7.1 47.8,-7.15 47.8))",20.753142149394,494.530117007226,38.5733491265636,Bay of Biscay and the Iberian Coast,"24E2",7400:477:381:1,47.825,-7.125
"POLYGON ((-6.6 47.6,-6.6 47.65,-6.55 47.65,-6.55 47.6,-6.6 47.6))",20.8329781798137,227.190052613236,17.7361418043725,Bay of Biscay and the Iberian Coast,"24E3",7400:476:465:2,47.625,-6.575
"POLYGON ((-2.2 46.6,-2.2 46.65,-2.15 46.65,-2.15 46.6,-2.2 46.6))",21.2283313359092,2.29952250695996,0.234776726172357,Bay of Biscay and the Iberian Coast,"22E7",7400:362:361:2,46.625,-2.175
"POLYGON ((-1.9 44.6,-1.9 44.65,-1.85 44.65,-1.85 44.6,-1.9 44.6))",21.9995201233082,724.612401286089,65.8160101848972,Bay of Biscay and the Iberian Coast,"18E8",7400:141:468:2,44.625,-1.875
"POLYGON ((-2.1 44.9,-2.1 44.95,-2.05 44.95,-2.05 44.9,-2.1 44.9))",21.8855279008893,760.091090003678,134.214805097304,Bay of Biscay and the Iberian Coast,"18E7",7400:142:390:2,44.925,-2.075
"POLYGON ((-3.15 46.9,-3.15 46.95,-3.1 46.95,-3.1 46.9,-3.15 46.9))",21.1103989146674,188.817441945867,9.2781104165729,Bay of Biscay and the Iberian Coast,"22E6",7400:363:391:1,46.925,-3.125
"POLYGON ((-4.25 46.35,-4.25 46.4,-4.2 46.4,-4.2 46.35,-4.25 46.35))",21.3261639181409,149.912043713522,11.6627692612162,Bay of Biscay and the Iberian Coast,"21E5",7400:364:132:3,46.375,-4.225
"POLYGON ((-3.1 45.2,-3.1 45.25,-3.05 45.25,-3.05 45.2,-3.1 45.2))",21.7709356756676,169.368634233603,13.2170810288019,Bay of Biscay and the Iberian Coast,"19E6",7400:353:120:2,45.225,-3.075
"POLYGON ((-6.1 47.6,-6.1 47.65,-6.05 47.65,-6.05 47.6,-6.1 47.6))",20.8329781798137,167.124329968843,13.1521859572901,Bay of Biscay and the Iberian Coast,"24E3",7400:476:360:2,47.625,-6.075
"POLYGON ((-6.8 47.6,-6.8 47.65,-6.75 47.65,-6.75 47.6,-6.8 47.6))",20.8329781798137,509.785685431088,39.88000450872,Bay of Biscay and the Iberian Coast,"24E3",7400:476:467:2,47.625,-6.775
"POLYGON ((-4.75 46.7,-4.75 46.75,-4.7 46.75,-4.7 46.7,-4.75 46.7))",21.1890850345404,318.194392012351,24.5817081015025,Bay of Biscay and the Iberian Coast,"22E5",7400:364:477:1,46.725,-4.725
"POLYGON ((-2.65 47.15,-2.65 47.2,-2.6 47.2,-2.6 47.15,-2.65 47.15))",21.0116796568646,19.7619686225758,2.14674782662517,Bay of Biscay and the Iberian Coast,"23E7",7400:372:216:3,47.175,-2.625
"POLYGON ((-3.7 45.8,-3.7 45.85,-3.65 45.85,-3.65 45.8,-3.7 45.8))",21.5399637995939,479.021483232403,37.3343900632901,Bay of Biscay and the Iberian Coast,"20E6",7400:353:486:2,45.825,-3.675
"POLYGON ((-1.6 43.6,-1.6 43.65,-1.55 43.65,-1.55 43.6,-1.6 43.6))",22.3751208430364,138.276953160081,14.5022106215853,Bay of Biscay and the Iberian Coast,"16E8",7400:131:465:2,43.625,-1.575
"POLYGON ((-7.15 47.7,-7.15 47.75,-7.1 47.75,-7.1 47.7,-7.15 47.7))",20.7930918342857,587.096309641806,45.7935121520609,Bay of Biscay and the Iberian Coast,"24E2",7400:477:371:1,47.725,-7.125
"POLYGON ((-4.5 46.65,-4.5 46.7,-4.45 46.7,-4.45 46.65,-4.5 46.65))",21.2087162609048,180.157379323682,13.9559875284352,Bay of Biscay and the Iberian Coast,"22E5",7400:364:364:4,46.675,-4.475
"POLYGON ((-5.45 47.9,-5.45 47.95,-5.4 47.95,-5.4 47.9,-5.45 47.9))",20.7131292468321,136.316671741143,10.6327003958092,Bay of Biscay and the Iberian Coast,"24E4",7400:475:394:1,47.925,-5.425
"POLYGON ((-3.25 45.6,-3.25 45.65,-3.2 45.65,-3.2 45.6,-3.25 45.6))",21.6172181366362,147.905028535246,11.5365922257492,Bay of Biscay and the Iberian Coast,"20E6",7400:353:362:1,45.625,-3.225
"POLYGON ((-1.85 44.4,-1.85 44.45,-1.8 44.45,-1.8 44.4,-1.85 44.4))",22.0751800593981,548.828093872886,54.8082556362182,Bay of Biscay and the Iberian Coast,"17E8",7400:141:248:1,44.425,-1.825
"POLYGON ((-2.05 44.25,-2.05 44.3,-2 44.3,-2 44.25,-2.05 44.25))",22.1317485442223,239.341295988176,16.6898019590422,Bay of Biscay and the Iberian Coast,"17E7",7400:142:120:3,44.275,-2.025
"POLYGON ((-2.55 47.15,-2.55 47.2,-2.5 47.2,-2.5 47.15,-2.55 47.15))",21.0116796568646,106.971884849571,10.0729554578901,Bay of Biscay and the Iberian Coast,"23E7",7400:372:215:3,47.175,-2.525
"POLYGON ((-6.85 47.6,-6.85 47.65,-6.8 47.65,-6.8 47.6,-6.85 47.6))",20.8329781798137,529.247990436241,41.3753646347791,Bay of Biscay and the Iberian Coast,"24E3",7400:476:468:1,47.625,-6.825
"POLYGON ((-3.35 45.45,-3.35 45.5,-3.3 45.5,-3.3 45.45,-3.35 45.45))",21.6749860851946,8.18938333550587,0.638771900169458,Bay of Biscay and the Iberian Coast,"19E6",7400:353:143:3,45.475,-3.325
"POLYGON ((-1.75 44.4,-1.75 44.45,-1.7 44.45,-1.7 44.4,-1.75 44.4))",22.0751800593981,476.731126578557,39.0669398644254,Bay of Biscay and the Iberian Coast,"17E8",7400:141:247:1,44.425,-1.725
"POLYGON ((-4.1 46.25,-4.1 46.3,-4.05 46.3,-4.05 46.25,-4.1 46.25))",21.3651833696418,63.354259951454,4.94163227621342,Bay of Biscay and the Iberian Coast,"21E5",7400:364:120:4,46.275,-4.075
"POLYGON ((-4.95 46.6,-4.95 46.65,-4.9 46.65,-4.9 46.6,-4.95 46.6))",21.2283313359092,4.7796272091747,0.372810922315627,Bay of Biscay and the Iberian Coast,"22E5",7400:364:469:1,46.625,-4.925
"POLYGON ((-1.65 44.75,-1.65 44.8,-1.6 44.8,-1.6 44.75,-1.65 44.75))",21.9425992081578,237.509128076821,214.860724227524,Bay of Biscay and the Iberian Coast,"18E8",7400:141:476:3,44.775,-1.625
"POLYGON ((-2.7 44.7,-2.7 44.75,-2.65 44.75,-2.65 44.7,-2.7 44.7))",21.9615895760635,0.556886908301222,0.0434371788474953,Bay of Biscay and the Iberian Coast,"18E7",7400:142:476:2,44.725,-2.675
"POLYGON ((-1.35 45.55,-1.35 45.6,-1.3 45.6,-1.3 45.55,-1.35 45.55))",21.6364906015059,91.1402496205414,9.44637430758756,Bay of Biscay and the Iberian Coast,"20E8",7400:351:353:3,45.575,-1.325
"POLYGON ((-5.5 46.65,-5.5 46.7,-5.45 46.7,-5.45 46.65,-5.5 46.65))",21.2087162609048,2.00093951856181,0.156073282447821,Bay of Biscay and the Iberian Coast,"22E4",7400:465:364:4,46.675,-5.475
"POLYGON ((-3.8 45.9,-3.8 45.95,-3.75 45.95,-3.75 45.9,-3.8 45.9))",21.5012381504922,139.458505891106,10.5774305987224,Bay of Biscay and the Iberian Coast,"20E6",7400:353:497:2,45.925,-3.775
"POLYGON ((-5.05 46.9,-5.05 46.95,-5 46.95,-5 46.9,-5.05 46.9))",21.1103989146674,887.042746284286,68.6771808004259,Bay of Biscay and the Iberian Coast,"22E4",7400:465:390:1,46.925,-5.025
"POLYGON ((-5.6 47.75,-5.6 47.8,-5.55 47.8,-5.55 47.75,-5.6 47.75))",20.773124901659,723.430129497007,57.2953978037705,Bay of Biscay and the Iberian Coast,"24E4",7400:475:475:4,47.775,-5.575
"POLYGON ((-7.35 47.65,-7.35 47.7,-7.3 47.7,-7.3 47.65,-7.35 47.65))",20.8130429320685,388.755469202556,30.3229265977994,Bay of Biscay and the Iberian Coast,"24E2",7400:477:363:3,47.675,-7.325
"POLYGON ((-6.55 47.8,-6.55 47.85,-6.5 47.85,-6.5 47.8,-6.55 47.8))",20.753142149394,30.3249619661847,2.79726527870438,Bay of Biscay and the Iberian Coast,"24E3",7400:476:485:1,47.825,-6.525
"POLYGON ((-7.5 47.6,-7.5 47.65,-7.45 47.65,-7.45 47.6,-7.5 47.6))",20.8329781798137,29.7064148521739,2.31710035846956,Bay of Biscay and the Iberian Coast,"24E2",7400:477:364:2,47.625,-7.475
"POLYGON ((-6.85 47.95,-6.85 48.0,-6.8 48.0,-6.8 47.95,-6.85 47.95))",20.6930991270069,418.297778003822,33.1157825837974,Bay of Biscay and the Iberian Coast,"24E3",7400:476:498:3,47.975,-6.825
"POLYGON ((-4.15 47.0,-4.15 47.05,-4.1 47.05,-4.1 47.0,-4.15 47.0))",21.0709593358547,503.086231735691,41.2283018146022,Bay of Biscay and the Iberian Coast,"23E5",7400:374:101:1,47.025,-4.125
"POLYGON ((-2.75 45.5,-2.75 45.55,-2.7 45.55,-2.7 45.5,-2.75 45.5))",21.6557465892468,243.545934428825,18.9826355968285,Bay of Biscay and the Iberian Coast,"20E7",7400:352:457:1,45.525,-2.725
"POLYGON ((-4.1 46.3,-4.1 46.35,-4.05 46.35,-4.05 46.3,-4.1 46.3))",21.345681771724,192.498652162436,14.9842750169622,Bay of Biscay and the Iberian Coast,"21E5",7400:364:130:2,46.325,-4.075
"POLYGON ((-3.5 47.6,-3.5 47.65,-3.45 47.65,-3.45 47.6,-3.5 47.6))",20.8329781798137,7.50785733433296,2.39854459084553,Bay of Biscay and the Iberian Coast,"24E6",7400:373:364:2,47.625,-3.475
"POLYGON ((-3.85 46.3,-3.85 46.35,-3.8 46.35,-3.8 46.3,-3.85 46.3))",21.345681771724,198.055842031213,15.4470064222083,Bay of Biscay and the Iberian Coast,"21E6",7400:363:238:1,46.325,-3.825
"POLYGON ((-4.4 47.85,-4.4 47.9,-4.35 47.9,-4.35 47.85,-4.4 47.85))",20.7331435927084,0.738852290257103,0.134415207040134,Bay of Biscay and the Iberian Coast,"24E5",7400:374:383:4,47.875,-4.375
"POLYGON ((-4.25 46.9,-4.25 46.95,-4.2 46.95,-4.2 46.9,-4.25 46.9))",21.1103989146674,612.203256364559,48.0150163739769,Bay of Biscay and the Iberian Coast,"22E5",7400:364:392:1,46.925,-4.225
"POLYGON ((-4.85 46.65,-4.85 46.7,-4.8 46.7,-4.8 46.65,-4.85 46.65))",21.2087162609048,33.8645073890389,2.63072544573214,Bay of Biscay and the Iberian Coast,"22E5",7400:364:468:3,46.675,-4.825
"POLYGON ((-3.25 46.2,-3.25 46.25,-3.2 46.25,-3.2 46.2,-3.25 46.2))",21.3846686970431,660.320113010675,51.836999808189,Bay of Biscay and the Iberian Coast,"21E6",7400:363:122:1,46.225,-3.225
"POLYGON ((-3.8 46.0,-3.8 46.05,-3.75 46.05,-3.75 46.0,-3.8 46.0))",21.4624470048903,82.0602316398649,6.36172815044472,Bay of Biscay and the Iberian Coast,"21E6",7400:363:207:2,46.025,-3.775
"POLYGON ((-4.6 46.85,-4.6 46.9,-4.55 46.9,-4.55 46.85,-4.6 46.85))",21.1300945968488,590.454985190348,46.0554888448472,Bay of Biscay and the Iberian Coast,"22E5",7400:364:485:4,46.875,-4.575
"POLYGON ((-4.9 46.9,-4.9 46.95,-4.85 46.95,-4.85 46.9,-4.9 46.9))",21.1103989146674,398.964376403538,31.1069392015073,Bay of Biscay and the Iberian Coast,"22E5",7400:364:498:2,46.925,-4.875
"POLYGON ((-7 47.5,-7 47.55,-6.95 47.55,-6.95 47.5,-7 47.5))",20.8728010644773,8.45421603859518,0.635286185789485,Bay of Biscay and the Iberian Coast,"24E3",7400:476:459:2,47.525,-6.975
"POLYGON ((-1.85 44.7,-1.85 44.75,-1.8 44.75,-1.8 44.7,-1.85 44.7))",21.9615895760635,599.307537617628,131.807198595469,Bay of Biscay and the Iberian Coast,"18E8",7400:141:478:1,44.725,-1.825
"POLYGON ((-4.45 46.6,-4.45 46.65,-4.4 46.65,-4.4 46.6,-4.45 46.6))",21.2283313359092,183.134871949686,14.2138717797527,Bay of Biscay and the Iberian Coast,"22E5",7400:364:364:1,46.625,-4.425
"POLYGON ((-3.05 45.6,-3.05 45.65,-3 45.65,-3 45.6,-3.05 45.6))",21.6172181366362,545.954359167547,42.5844400150687,Bay of Biscay and the Iberian Coast,"20E6",7400:353:360:1,45.625,-3.025
"POLYGON ((-5.7 46.95,-5.7 47.0,-5.65 47.0,-5.65 46.95,-5.7 46.95))",21.0906871559989,6.35509873871949,0.49569770162012,Bay of Biscay and the Iberian Coast,"22E4",7400:465:496:4,46.975,-5.675
"POLYGON ((-1.5 45.55,-1.5 45.6,-1.45 45.6,-1.45 45.55,-1.5 45.55))",21.6364906015059,127.00103767531,12.6907559158929,Bay of Biscay and the Iberian Coast,"20E8",7400:351:354:4,45.575,-1.475
"POLYGON ((-6.1 47.8,-6.1 47.85,-6.05 47.85,-6.05 47.8,-6.1 47.8))",20.753142149394,613.760976149726,47.8733561396786,Bay of Biscay and the Iberian Coast,"24E3",7400:476:380:2,47.825,-6.075
"POLYGON ((-3.05 47.35,-3.05 47.4,-3 47.4,-3 47.35,-3.05 47.35))",20.9324161370446,34.5500294819091,32.9658064607576,Bay of Biscay and the Iberian Coast,"23E6",7400:373:130:3,47.375,-3.025
"POLYGON ((-2 43.75,-2 43.8,-1.95 43.8,-1.95 43.75,-2 43.75))",22.3192124619487,431.788442954086,30.8514570896135,Bay of Biscay and the Iberian Coast,"16E8",7400:131:479:4,43.775,-1.975
"POLYGON ((-3.5 45.75,-3.5 45.8,-3.45 45.8,-3.45 45.75,-3.5 45.75))",21.5593020260853,98.559038909001,7.68760503490208,Bay of Biscay and the Iberian Coast,"20E6",7400:353:374:4,45.775,-3.475
"POLYGON ((-1.65 44.8,-1.65 44.85,-1.6 44.85,-1.6 44.8,-1.65 44.8))",21.9235921300082,175.256191525044,121.460136444753,Bay of Biscay and the Iberian Coast,"18E8",7400:141:486:1,44.825,-1.625
"POLYGON ((-4.9 46.5,-4.9 46.55,-4.85 46.55,-4.85 46.5,-4.9 46.5))",21.2675129720992,70.6284702521638,5.44732329056735,Bay of Biscay and the Iberian Coast,"22E5",7400:364:458:2,46.525,-4.875
"POLYGON ((-3.95 46.05,-3.95 46.1,-3.9 46.1,-3.9 46.05,-3.95 46.05))",21.4430269078204,89.8989574635713,6.908377306001,Bay of Biscay and the Iberian Coast,"21E6",7400:363:209:3,46.075,-3.925
"POLYGON ((-1.2 45.25,-1.2 45.3,-1.15 45.3,-1.15 45.25,-1.2 45.25))",21.7517788582093,47.0634927436205,4.10161603665878,Bay of Biscay and the Iberian Coast,"19E8",7400:351:121:4,45.275,-1.175
"POLYGON ((-2.65 45.2,-2.65 45.25,-2.6 45.25,-2.6 45.2,-2.65 45.2))",21.7709356756676,694.963059122265,72.9974160423052,Bay of Biscay and the Iberian Coast,"19E7",7400:352:226:1,45.225,-2.625
"POLYGON ((-2 44.45,-2 44.5,-1.95 44.5,-1.95 44.45,-2 44.45))",22.056290256211,623.324349530659,46.4817381785278,Bay of Biscay and the Iberian Coast,"17E8",7400:141:249:4,44.475,-1.975
"POLYGON ((-2.2 47.2,-2.2 47.25,-2.15 47.25,-2.15 47.2,-2.2 47.2))",20.9918877411755,170.577537022826,52.987636100622,Bay of Biscay and the Iberian Coast,"23E7",7400:372:121:2,47.225,-2.175
"POLYGON ((-5.85 46.75,-5.85 46.8,-5.8 46.8,-5.8 46.75,-5.85 46.75))",21.169437671766,1.56672421854402,0.23030846012597,Bay of Biscay and the Iberian Coast,"22E4",7400:465:478:3,46.775,-5.825
"POLYGON ((-5.15 46.15,-5.15 46.2,-5.1 46.2,-5.1 46.15,-5.15 46.15))",21.4041377390889,0.271256711061234,0.0211580234627762,Bay of Biscay and the Iberian Coast,"21E4",7400:465:111:3,46.175,-5.125
"POLYGON ((-1.55 43.6,-1.55 43.65,-1.5 43.65,-1.5 43.6,-1.55 43.6))",22.3751208430364,283.533890952187,29.1011566244517,Bay of Biscay and the Iberian Coast,"16E8",7400:131:465:1,43.625,-1.525
"POLYGON ((-2.45 45.0,-2.45 45.05,-2.4 45.05,-2.4 45.0,-2.45 45.0))",21.8473970046568,49.9853823853614,3.82566645125411,Bay of Biscay and the Iberian Coast,"19E7",7400:352:104:1,45.025,-2.425
"POLYGON ((-3.6 45.85,-3.6 45.9,-3.55 45.9,-3.55 45.85,-3.6 45.85))",21.5206091694831,88.5257963868414,6.90501211817363,Bay of Biscay and the Iberian Coast,"20E6",7400:353:485:4,45.875,-3.575
"POLYGON ((-3.35 45.9,-3.35 45.95,-3.3 45.95,-3.3 45.9,-3.35 45.9))",21.5012381504922,354.291506428162,27.6206691332109,Bay of Biscay and the Iberian Coast,"20E6",7400:353:393:1,45.925,-3.325
"POLYGON ((-4.15 46.4,-4.15 46.45,-4.1 46.45,-4.1 46.4,-4.15 46.4))",21.3066298237563,92.384138049067,7.18717280021901,Bay of Biscay and the Iberian Coast,"21E5",7400:364:141:1,46.425,-4.125
"POLYGON ((-3.55 45.85,-3.55 45.9,-3.5 45.9,-3.5 45.85,-3.55 45.85))",21.5206091694831,69.8928124761099,5.45163937313657,Bay of Biscay and the Iberian Coast,"20E6",7400:353:485:3,45.875,-3.525
"POLYGON ((-6.9 47.55,-6.9 47.6,-6.85 47.6,-6.85 47.55,-6.9 47.55))",20.8528975623398,98.0993748982884,7.64038573218604,Bay of Biscay and the Iberian Coast,"24E3",7400:476:458:4,47.575,-6.875
"POLYGON ((-8 47.9,-8 47.95,-7.95 47.95,-7.95 47.9,-8 47.9))",20.7131292468321,118.187606744648,9.21863332608253,Bay of Biscay and the Iberian Coast,"24E2",7400:477:499:2,47.925,-7.975
"POLYGON ((-4 46.15,-4 46.2,-3.95 46.2,-3.95 46.15,-4 46.15))",21.4041377390889,100.920950927732,7.79394948738095,Bay of Biscay and the Iberian Coast,"21E6",7400:363:219:4,46.175,-3.975
"POLYGON ((-5.85 47.2,-5.85 47.25,-5.8 47.25,-5.8 47.2,-5.85 47.2))",20.9918877411755,12.4050721967144,0.904992336964738,Bay of Biscay and the Iberian Coast,"23E4",7400:475:228:1,47.225,-5.825
"POLYGON ((-5.7 47.15,-5.7 47.2,-5.65 47.2,-5.65 47.15,-5.7 47.15))",21.0116796568646,1.44850648455919,0.0110425232102884,Bay of Biscay and the Iberian Coast,"23E4",7400:475:216:4,47.175,-5.675
"POLYGON ((-4.9 46.55,-4.9 46.6,-4.85 46.6,-4.85 46.55,-4.9 46.55))",21.2479302446158,7.48976309006461,0.501098376564488,Bay of Biscay and the Iberian Coast,"22E5",7400:364:458:4,46.575,-4.875
"POLYGON ((-3.05 47.45,-3.05 47.5,-3 47.5,-3 47.45,-3.05 47.45))",20.8926886710687,36.4468822774614,31.2113039868682,Bay of Biscay and the Iberian Coast,"23E6",7400:373:140:3,47.475,-3.025
"POLYGON ((-6.5 47.5,-6.5 47.55,-6.45 47.55,-6.45 47.5,-6.5 47.5))",20.8728010644773,108.238557218282,8.45440774061774,Bay of Biscay and the Iberian Coast,"24E3",7400:476:354:2,47.525,-6.475
"POLYGON ((-2.25 46.7,-2.25 46.75,-2.2 46.75,-2.2 46.7,-2.25 46.7))",21.1890850345404,0.809426719451604,0.057962230065845,Bay of Biscay and the Iberian Coast,"22E7",7400:362:372:1,46.725,-2.225
"POLYGON ((-6.15 47.95,-6.15 48.0,-6.1 48.0,-6.1 47.95,-6.15 47.95))",20.6930991270069,34.9615594063542,3.42745870852853,Bay of Biscay and the Iberian Coast,"24E3",7400:476:391:3,47.975,-6.125
"POLYGON ((-2.9 45.45,-2.9 45.5,-2.85 45.5,-2.85 45.45,-2.9 45.45))",21.6749860851946,649.787748436095,50.6834443780154,Bay of Biscay and the Iberian Coast,"19E7",7400:352:248:4,45.475,-2.875
"POLYGON ((-2 44.95,-2 45.0,-1.95 45.0,-1.95 44.95,-2 44.95))",21.8664707789074,810.848065853588,278.507077582112,Bay of Biscay and the Iberian Coast,"18E8",7400:141:499:4,44.975,-1.975
"POLYGON ((-1.95 44.1,-1.95 44.15,-1.9 44.15,-1.9 44.1,-1.95 44.1))",22.1881653405201,431.73835690323,31.8532482198617,Bay of Biscay and the Iberian Coast,"17E8",7400:141:219:1,44.125,-1.925
"POLYGON ((-3.55 45.75,-3.55 45.8,-3.5 45.8,-3.5 45.75,-3.55 45.75))",21.5593020260853,478.865111335149,37.3246228429679,Bay of Biscay and the Iberian Coast,"20E6",7400:353:475:3,45.775,-3.525
"POLYGON ((-4.1 46.35,-4.1 46.4,-4.05 46.4,-4.05 46.35,-4.1 46.35))",21.3261639181409,117.910602910334,9.17382038849297,Bay of Biscay and the Iberian Coast,"21E5",7400:364:130:4,46.375,-4.075
"POLYGON ((-1.85 44.8,-1.85 44.85,-1.8 44.85,-1.8 44.8,-1.85 44.8))",21.9235921300082,669.296433422485,295.938005092137,Bay of Biscay and the Iberian Coast,"18E8",7400:141:488:1,44.825,-1.825
